age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture,immatriculation
25,F,406,M,1,FALSE,4166 BM 74
25,F,470,M,1,FALSE,3889 BS 84
25,F,581,M,1,FALSE,2871 PO 25
25,F,763,M,1,FALSE,8290 SH 87
25,F,538,M,1,FALSE,5722 AL 46
25,F,839,M,1,FALSE,7709 PV 33
25,F,1051,M,1,FALSE,9759 QU 63
25,F,519,M,1,FALSE,5149 NS 27
25,F,512,M,1,FALSE,5400 VM 55
25,F,470,M,1,FALSE,1379 HE 80
25,F,476,M,1,FALSE,7935 MC 25
25,F,443,M,1,FALSE,4480 LC 23
25,F,575,M,1,FALSE,9981 FT 89
25,F,1320,M,1,FALSE,2248 UI 46
25,F,444,M,1,FALSE,6197 RM 65
25,F,471,M,1,FALSE,7349 WO 87
25,F,573,M,1,FALSE,4891 UK 70
25,F,1123,M,1,FALSE,7780 ZO 78
25,F,558,M,1,FALSE,5184 MX 71
25,F,401,M,1,FALSE,4819 SC 24
25,F,219,M,1,FALSE,1723 KO 76
25,F,429,M,1,FALSE,3298 UB 89
25,F,519,M,1,FALSE,3914 KJ 66
25,F,1238,M,1,FALSE,7458 FX 97
25,F,528,M,1,FALSE,7988 WY 23
25,F,520,M,1,FALSE,4542 OY 21
25,F,410,M,1,FALSE,4741 NI 47
25,F,1124,M,1,FALSE,1621 PU 76
25,F,248,M,1,FALSE,4526 AS 42
27,F,535,M,1,FALSE,7576 WQ 68
27,F,574,M,1,FALSE,899 KG 34
27,F,513,M,1,FALSE,4362 BN 71
27,F,509,M,1,FALSE,796 GG 90
27,F,423,M,1,FALSE,7151 WJ 89
27,F,542,M,1,FALSE,4979 PK 28
27,F,705,M,1,FALSE,5025 TR 10
27,F,234,M,1,FALSE,5886 OL 42
27,F,818,M,1,FALSE,8674 ZN 81
27,F,1237,M,1,FALSE,958 JX 10
27,F,482,M,1,FALSE,5265 MQ 17
27,F,411,M,1,FALSE,5036 CI 41
27,F,470,M,1,FALSE,4015 GX 75
27,F,439,M,1,FALSE,1438 II 68
27,F,420,M,1,FALSE,722 EO 31
27,F,793,M,1,FALSE,3869 ZZ 10
27,F,528,M,1,FALSE,9206 RE 51
27,F,161,M,1,FALSE,288 QG 98
27,F,1288,M,1,FALSE,9701 BC 18
27,F,517,M,1,FALSE,419 BP 88
27,F,543,M,1,FALSE,4981 MS 60
27,F,1376,M,1,FALSE,4263 EG 12
27,F,574,M,1,FALSE,4858 CN 44
27,F,431,M,1,FALSE,57 SL 21
27,F,943,M,1,FALSE,4031 EF 81
27,F,154,M,1,FALSE,1306 RD 36
27,F,562,M,1,FALSE,4212 TM 55
27,F,559,M,1,FALSE,7195 HW 10
27,F,1044,M,1,FALSE,9931 YW 51
27,F,468,M,1,FALSE,9670 VG 26
27,F,534,M,1,FALSE,4598 ZE 55
27,F,150,M,1,FALSE,1891 AP 55
27,F,1071,M,1,FALSE,9525 ZK 75
27,F,217,M,1,FALSE,609 EX 16
27,F,902,M,1,FALSE,1270 NK 95
27,F,1156,M,1,FALSE,4142 KY 88
27,F,163,M,1,FALSE,9576 GW 39
27,F,198,M,1,FALSE,9467 FZ 57
27,F,558,M,1,FALSE,8079 IE 78
27,F,572,M,1,FALSE,2118 CU 21
27,F,436,M,1,FALSE,2268 FO 43
27,F,1116,M,1,FALSE,5061 UR 72
27,F,523,M,1,FALSE,508 AQ 51
27,F,170,M,1,FALSE,5164 FQ 88
27,F,459,M,1,FALSE,721 WH 10
27,F,561,M,1,FALSE,4857 CG 52
27,F,967,M,1,FALSE,2287 ST 13
27,F,482,M,1,FALSE,5634 AK 87
27,F,557,M,1,FALSE,8330 TW 77
27,F,248,M,1,FALSE,8598 AU 20
27,F,545,M,1,FALSE,3821 VD 35
27,F,1227,M,1,FALSE,9208 BH 10
27,F,444,M,1,FALSE,2502 AN 11
27,F,527,M,1,FALSE,667 CW 85
27,F,189,M,1,FALSE,5093 FS 26
27,F,588,M,1,FALSE,3068 SR 95
27,F,194,M,1,FALSE,5088 VQ 56
27,F,1096,M,1,FALSE,1952 DA 58
27,F,153,M,1,FALSE,9571 WH 89
27,F,552,M,1,FALSE,4125 ZX 82
27,F,546,M,1,FALSE,6089 NV 44
27,F,434,M,1,FALSE,1301 YT 14
27,F,157,M,1,FALSE,7497 EK 56
27,F,417,M,1,FALSE,7301 RJ 75
27,F,208,M,1,FALSE,2574 JW 86
27,F,413,M,1,FALSE,1880 GR 49
27,F,1293,M,1,FALSE,6656 JY 54
27,F,228,M,1,FALSE,1175 NL 95
27,F,547,M,1,FALSE,7415 QC 82
27,F,1334,M,1,FALSE,4618 IO 43
27,F,579,M,1,FALSE,5015 YU 54
27,F,1045,M,1,FALSE,2892 VF 73
27,F,485,M,1,FALSE,1392 QF 90
27,F,555,M,1,FALSE,2255 YJ 80
27,F,211,M,1,FALSE,4863 NH 73
27,F,225,M,1,FALSE,609 DC 30
27,F,1170,M,1,FALSE,4858 LX 89
27,F,591,M,1,FALSE,7381 LB 78
27,F,953,M,1,FALSE,1368 EF 37
27,F,1121,M,1,FALSE,2671 YO 21
27,F,550,M,1,FALSE,1913 SB 93
27,F,452,M,1,FALSE,2917 JC 81
27,F,1284,M,1,FALSE,3792 QG 78
27,F,421,M,1,FALSE,1929 HX 24
27,F,179,M,1,FALSE,4107 XF 75
27,F,1342,M,1,FALSE,4696 KF 17
27,F,200,M,1,FALSE,3656 IP 28
19,F,187,M,1,FALSE,1654 UJ 97
19,F,1244,M,1,FALSE,8760 LF 12
19,F,772,M,1,FALSE,8613 UD 42
19,F,493,M,1,FALSE,1774 IE 21
19,F,797,M,1,FALSE,3277 XS 23
19,F,,M,1,FALSE,950 CB 50
19,F,516,M,1,FALSE,7531 MN 37
19,F,583,M,1,FALSE,2473 DE 95
19,F,536,M,1,FALSE,5628 ZB 63
19,F,843,M,1,FALSE,4641 CR 68
19,F,575,M,1,FALSE,1248 QB 90
19,F,859,M,1,FALSE,6076 PA 52
19,F,400,M,1,FALSE,7374 GE 89
19,F,1228,M,1,FALSE,6133 RT 88
19,F,447,M,1,FALSE,1284 HL 21
19,F,237,M,1,FALSE,4404 EW 65
19,F,193,M,1,FALSE,6000 PB 77
19,F,1267,M,1,FALSE,1216 UJ 90
19,F,175,M,1,FALSE,4634 EA 89
19,F,160,M,1,FALSE,6590 NY 52
19,F,238,M,1,FALSE,9361 NC 44
19,F,544,M,1,FALSE,1380 ZL 34
19,F,1003,M,1,FALSE,4970 LE 13
19,F,548,M,1,FALSE,472 JC 46
19,F,948,M,1,FALSE,5477 SS 44
19,F,592,M,1,FALSE,8949 ZK 43
19,F,201,M,1,FALSE,5338 VE 26
19,F,248,M,1,FALSE,6651 XR 18
19,F,473,M,1,FALSE,8920 TN 75
19,F,242,M,1,FALSE,2775 MP 78
19,F,520,M,1,FALSE,7923 EI 44
19,F,554,M,1,FALSE,2899 MM 97
19,F,156,M,1,FALSE,738 VS 26
19,F,921,M,1,FALSE,8866 AS 69
19,F,415,M,1,FALSE,3545 JM 16
19,F,450,M,1,FALSE,3921 MW 12
19,F,487,M,1,FALSE,5546 LB 14
19,F,476,M,1,FALSE,1821 SA 14
19,F,419,M,1,FALSE,6421 VZ 40
19,F,526,M,1,FALSE,2589 CQ 97
19,F,1366,M,1,FALSE,5824 PY 36
19,F,752,M,1,FALSE,5094 VJ 24
19,F,1257,M,1,FALSE,1483 BK 60
19,F,523,M,1,FALSE,3158 NE 70
19,F,508,M,1,FALSE,7677 EV 75
19,F,597,M,1,FALSE,1425 JP 24
19,F,160,M,1,FALSE,3537 XJ 24
19,F,183,M,1,FALSE,9612 ZK 86
19,F,184,M,1,FALSE,6799 FR 30
19,F,511,M,1,FALSE,717 TX 66
19,F,192,M,1,FALSE,9007 VU 82
19,F,740,M,1,FALSE,3454 NQ 68
19,F,761,M,1,FALSE,9940 UW 83
19,F,448,M,1,FALSE,1070 VB 52
19,F,227,M,1,FALSE,6041 ZD 62
19,F,237,M,1,FALSE,9745 IK 81
19,F,402,M,1,FALSE,430 ZY 40
19,F,586,M,1,FALSE,568 ZW 54
19,F,848,M,1,FALSE,56 AT 86
19,F,554,M,1,FALSE,5436 DO 49
19,F,1140,M,1,FALSE,8582 EZ 31
19,F,1080,M,1,FALSE,7728 JY 78
19,F,1193,M,1,FALSE,5615 EJ 22
19,F,523,M,1,FALSE,8049 LX 94
19,F,1186,M,1,FALSE,6547 FH 43
19,F,592,M,1,FALSE,8713 XV 60
19,F,518,M,1,FALSE,2126 BO 70
19,F,1289,M,1,FALSE,8164 HQ 38
19,F,402,M,1,FALSE,9145 WQ 79
19,F,1160,M,1,FALSE,9004 EA 76
19,F,453,M,1,FALSE,6923 HU 18
19,F,955,M,1,FALSE,9967 ZH 24
19,F,474,M,1,FALSE,9982 WN 46
19,F,1145,M,1,FALSE,5887 DT 58
19,F,403,M,1,FALSE,9858 EL 47
19,F,1342,M,1,FALSE,9184 RA 85
19,F,1084,M,1,FALSE,4090 HQ 27
19,F,456,M,1,FALSE,6306 CG 97
19,F,750,M,1,FALSE,1150 KJ 49
19,F,437,M,1,FALSE,7643 VB 10
19,F,209,M,1,FALSE,8536 LI 22
19,F,489,M,1,FALSE,355 PR 67
19,F,177,M,1,FALSE,5270 FP 95
19,F,506,M,1,FALSE,2216 WN 86
19,F,199,M,1,FALSE,5301 RB 30
19,F,548,M,1,FALSE,6978 CJ 85
19,F,534,M,1,FALSE,9075 TP 72
20,F,949,M,1,FALSE,925 WK 87
20,F,1104,M,1,FALSE,6807 AG 27
20,F,741,M,1,FALSE,6401 KD 63
20,F,225,M,1,FALSE,8616 UH 49
20,F,1221,M,1,FALSE,300 QJ 42
20,F,565,M,1,FALSE,7410 RN 89
20,F,723,M,1,FALSE,9991 ZM 69
20,F,1198,M,1,FALSE,7518 GG 58
20,F,864,M,1,FALSE,4227 VE 30
20,F,435,M,1,FALSE,1772 TC 16
20,F,217,M,1,FALSE,9831 BW 80
20,F,430,M,1,FALSE,9881 XC 54
20,F,516,M,1,FALSE,1113 SC 55
20,F,841,M,1,FALSE,3034 XD 19
20,F,571,M,1,FALSE,6427 MQ 88
20,F,404,M,1,FALSE,7770 XB 27
20,F,511,M,1,FALSE,1687 XO 38
20,F,576,M,1,FALSE,6287 IQ 87
20,F,521,M,1,FALSE,9987 AP 50
20,F,583,M,1,FALSE,8006 NA 25
20,F,1153,M,1,FALSE,6646 MK 96
20,F,560,M,1,FALSE,2190 FU 11
20,F,1249,M,1,FALSE,5759 SG 55
20,F,887,M,1,FALSE,9034 YF 60
20,F,158,M,1,FALSE,3867 DN 77
20,F,903,M,1,FALSE,2094 OH 80
20,F,414,M,1,FALSE,8402 KF 79
20,F,1346,M,1,FALSE,4877 QG 85
20,F,1004,M,1,FALSE,7288 NL 57
20,F,1000,M,1,FALSE,7394 RJ 23
20,F,535,M,1,FALSE,6297 FJ 90
20,F,571,M,1,FALSE,1941 JV 65
20,F,416,M,1,FALSE,8552 BT 68
20,F,500,M,1,FALSE,8093 PX 62
20,F,1115,M,1,FALSE,3675 ED 38
20,F,1343,M,1,FALSE,4436 AY 95
20,F,522,M,1,FALSE,4759 TS 21
20,F,1396,M,1,FALSE,1825 JK 65
20,F,534,M,1,FALSE,8168 VQ 66
20,F,1291,M,1,FALSE,5506 OD 36
20,F,809,M,1,FALSE,2137 MP 42
20,F,416,M,1,FALSE,1466 PJ 15
20,F,218,M,1,FALSE,2645 TA 89
20,F,182,M,1,FALSE,540 HN 11
20,F,910,M,1,FALSE,5905 CA 60
20,F,447,M,1,FALSE,8010 IP 47
20,F,474,M,1,FALSE,1668 DE 90
20,F,409,M,1,FALSE,9631 UO 81
20,F,495,M,1,FALSE,8268 VA 50
20,F,432,M,1,FALSE,4926 VY 92
20,F,217,M,1,FALSE,910 WE 49
20,F,532,M,1,FALSE,7 IB 30
20,F,808,M,1,FALSE,421 SQ 18
20,F,482,M,1,FALSE,8705 YJ 67
20,F,514,M,1,FALSE,9685 PM 15
20,F,861,M,1,FALSE,5752 SI 35
20,F,224,M,1,FALSE,8704 IW 42
20,F,423,M,1,FALSE,9020 HF 31
20,F,929,M,1,FALSE,8248 BM 70
20,F,443,M,1,FALSE,5228 MY 12
20,F,1098,M,1,FALSE,4345 WO 39
20,F,506,M,1,FALSE,8237 TS 79
20,F,163,M,1,FALSE,9057 OF 82
20,F,186,M,1,FALSE,8409 SU 78
20,F,467,M,1,FALSE,161 RZ 28
20,F,198,M,1,FALSE,2132 SX 14
20,F,237,M,1,FALSE,9976 TX 30
20,F,493,M,1,FALSE,8132 ZJ 80
20,F,180,M,1,FALSE,5170 VR 62
20,F,474,M,1,FALSE,5107 PI 25
20,F,231,M,1,FALSE,1870 XT 24
20,F,472,M,1,FALSE,2434 AY 42
20,F,525,M,1,FALSE,9439 LU 30
20,F,1115,M,1,FALSE,802 AR 15
20,F,1311,M,1,FALSE,180 NW 54
20,F,429,M,1,FALSE,5963 LV 60
20,F,1365,M,1,FALSE,4172 WJ 86
20,F,1300,M,1,FALSE,6796 RC 32
20,F,991,M,1,FALSE,2320 QJ 39
20,F,568,M,1,FALSE,2267 QE 85
20,F,442,M,1,FALSE,5951 RI 85
20,F,189,M,1,FALSE,793 UN 28
20,F,438,M,1,FALSE,9669 TE 65
20,F,173,M,1,FALSE,1746 UA 18
20,F,822,M,1,FALSE,743 EC 67
20,F,500,M,1,FALSE,8409 RH 39
20,F,403,M,1,FALSE,5618 WP 25
20,F,458,M,1,FALSE,1481 SE 84
29,F,571,M,1,FALSE,80 KG 15
29,F,986,M,1,FALSE,2710 BP 62
29,F,1007,M,1,FALSE,2795 FM 95
29,F,574,M,1,FALSE,9190 CD 36
29,F,504,M,1,FALSE,9689 KA 72
29,F,423,M,1,FALSE,5122 YV 47
29,F,1352,M,1,FALSE,5531 BZ 10
29,F,838,M,1,FALSE,4814 XJ 20
29,F,1102,M,1,FALSE,2316 BG 56
29,F,500,M,1,FALSE,4654 KD 41
29,F,508,M,1,FALSE,3543 SD 73
29,F,825,M,1,FALSE,5646 UY 80
29,F,431,M,1,FALSE,8120 AZ 24
29,F,509,M,1,FALSE,5132 SR 53
29,F,544,M,1,FALSE,8088 LB 42
29,F,467,M,1,FALSE,7264 TG 82
29,F,1233,M,1,FALSE,1207 NS 16
29,F,480,M,1,FALSE,8517 KH 79
29,F,478,M,1,FALSE,7832 MB 70
29,F,1245,M,1,FALSE,4626 VK 67
29,F,232,M,1,FALSE,7451 OV 98
29,F,486,M,1,FALSE,3187 NO 77
29,F,507,M,1,FALSE,6132 QK 34
29,F,1282,M,1,FALSE,8582 BL 60
29,F,217,M,1,FALSE,6678 AP 28
29,F,585,M,1,FALSE,4820 AS 44
29,F,440,M,1,FALSE,3511 GS 40
29,F,457,M,1,FALSE,281 XQ 44
29,F,1395,M,1,FALSE,2348 WV 70
29,F,523,M,1,FALSE,445 KS 39
29,F,797,M,1,FALSE,4911 FV 53
29,F,970,M,1,FALSE,3117 JS 57
29,F,1270,M,1,FALSE,3394 UH 92
29,F,758,M,1,FALSE,1173 MN 15
29,F,1337,M,1,FALSE,8911 VJ 71
29,F,456,M,1,FALSE,3300 CW 15
29,F,1358,M,1,FALSE,9211 CD 57
29,F,239,M,1,FALSE,2709 HG 75
29,F,1238,M,1,FALSE,5215 GZ 83
29,F,578,M,1,FALSE,1311 WN 79
29,F,542,M,1,FALSE,6867 UM 14
29,F,838,M,1,FALSE,9692 DZ 34
29,F,550,M,1,FALSE,8640 SL 91
29,F,1273,M,1,FALSE,2811 YA 28
29,F,455,M,1,FALSE,2250 IU 91
29,F,404,M,1,FALSE,7699 FG 29
29,F,429,M,1,FALSE,9230 VI 29
29,F,1200,M,1,FALSE,4107 SS 66
29,F,735,M,1,FALSE,882 JH 51
29,F,454,M,1,FALSE,2762 PS 31
29,F,227,M,1,FALSE,3108 BV 61
29,F,154,M,1,FALSE,8262 EY 11
29,F,423,M,1,FALSE,1811 TR 21
29,F,423,M,1,FALSE,4162 BR 94
29,F,1097,M,1,FALSE,9860 UG 92
29,F,244,M,1,FALSE,7611 FB 53
29,F,475,M,1,FALSE,5498 CY 96
29,F,431,M,1,FALSE,1981 SK 85
29,F,495,M,1,FALSE,6432 RG 59
29,F,964,M,1,FALSE,6006 XL 34
29,F,168,M,1,FALSE,4720 EA 42
29,F,446,M,1,FALSE,4488 AW 35
29,F,203,M,1,FALSE,900 CN 52
29,F,1128,M,1,FALSE,5143 OR 15
29,F,483,M,1,FALSE,2305 VY 88
29,F,190,M,1,FALSE,6029 NG 50
29,F,949,M,1,FALSE,2356 OU 11
29,F,1236,M,1,FALSE,46 KM 54
29,F,578,M,1,FALSE,3048 IL 82
29,F,594,M,1,FALSE,9372 GQ 64
29,F,414,M,1,FALSE,403 WC 84
29,F,410,M,1,FALSE,582 OB 27
29,F,187,M,1,FALSE,5546 MZ 56
29,F,232,M,1,FALSE,9064 AP 11
29,F,1010,M,1,FALSE,4269 PN 40
29,F,506,M,1,FALSE,8351 PQ 35
29,F,1128,M,1,FALSE,1325 YF 11
29,F,782,M,1,FALSE,1904 FW 63
29,F,480,M,1,FALSE,5814 BA 54
29,F,812,M,1,FALSE,6450 WU 94
29,F,468,M,1,FALSE,5170 OE 20
29,F,1241,M,1,FALSE,4385 CF 42
29,F,1021,M,1,FALSE,9004 VK 51
29,F,999,M,1,FALSE,9688 BX 17
29,F,169,M,1,FALSE,9913 RD 54
29,F,431,M,1,FALSE,3297 TR 95
29,F,546,M,1,FALSE,320 BI 44
29,F,488,M,1,FALSE,1786 FU 54
29,F,543,M,1,FALSE,5967 CI 78
29,F,402,M,1,FALSE,3937 CC 23
29,F,537,M,1,FALSE,5987 XA 81
29,F,1321,M,1,FALSE,8602 UP 70
29,F,580,M,1,FALSE,625 CZ 71
23,F,428,M,1,FALSE,5201 RA 13
23,F,585,M,1,FALSE,2373 VN 73
23,F,1231,M,1,FALSE,7494 AF 16
23,F,166,M,1,FALSE,2166 MX 79
23,F,735,M,1,FALSE,4118 RY 87
23,F,410,M,1,FALSE,1345 TG 69
23,F,191,M,1,FALSE,7217 SH 28
23,F,1126,M,1,FALSE,1555 EC 77
23,F,918,M,1,FALSE,2319 UA 20
23,F,781,M,1,FALSE,4090 LI 24
23,F,582,M,1,FALSE,8399 XQ 92
23,F,1355,M,1,FALSE,7899 UO 69
23,F,530,M,1,FALSE,4629 CY 65
23,F,203,M,1,FALSE,4516 TU 24
23,F,1115,M,1,FALSE,1603 UE 46
23,F,427,M,1,FALSE,4467 IR 87
23,F,463,M,1,FALSE,9706 CO 46
23,F,590,M,1,FALSE,2285 XK 27
23,F,1396,M,1,FALSE,2140 JA 21
23,F,597,M,1,FALSE,7602 KP 52
23,F,177,M,1,FALSE,1299 UC 92
23,F,577,M,1,FALSE,3725 BU 51
23,F,1337,M,1,FALSE,2804 HX 35
23,F,228,M,1,FALSE,8653 MJ 80
23,F,467,M,1,FALSE,5993 KZ 70
23,F,1078,M,1,FALSE,1731 MP 47
23,F,217,M,1,FALSE,6886 ED 74
23,F,158,M,1,FALSE,5312 ST 64
23,F,819,M,1,FALSE,4910 VN 39
23,F,216,M,1,FALSE,2813 ET 41
23,F,229,M,1,FALSE,5340 QT 72
23,F,1226,M,1,FALSE,1849 BW 60
23,F,570,M,1,FALSE,6107 BE 85
23,F,450,M,1,FALSE,5281 UP 25
23,F,230,M,1,FALSE,5874 ST 86
23,F,528,M,1,FALSE,9390 HH 59
23,F,200,M,1,FALSE,7815 UO 56
23,F,455,M,1,FALSE,3282 EW 71
23,F,402,M,1,FALSE,4992 AC 89
23,F,1271,M,1,FALSE,9882 UG 50
23,F,1099,M,1,FALSE,1969 LE 23
23,F,496,M,1,FALSE,7100 BW 49
23,F,592,M,1,FALSE,2039 QE 48
23,F,426,M,1,FALSE,7399 GK 62
23,F,1381,M,1,FALSE,6212 XJ 84
23,F,529,M,1,FALSE,1334 ZV 45
23,F,436,M,1,FALSE,7502 VP 87
23,F,168,M,1,FALSE,9075 UU 15
23,F,464,M,1,FALSE,1675 OK 38
23,F,503,M,1,FALSE,4560 EP 59
23,F,468,M,1,FALSE,7734 NO 46
23,F,875,M,1,FALSE,7781 BU 56
23,F,404,M,1,FALSE,2138 CN 35
23,F,584,M,1,FALSE,5853 ZA 42
23,F,493,M,1,FALSE,3514 SP 27
23,F,826,M,1,FALSE,7678 LK 12
23,F,562,M,1,FALSE,1983 VU 57
23,F,536,M,1,FALSE,7686 XF 47
23,F,1159,M,1,FALSE,1767 EZ 30
23,F,1164,M,1,FALSE,9649 XQ 91
23,F,162,M,1,FALSE,8797 JV 51
23,F,208,M,1,FALSE,1123 HS 49
23,F,1018,M,1,FALSE,433 IY 30
23,F,171,M,1,FALSE,4304 PG 61
23,F,1326,M,1,FALSE,9326 DR 42
23,F,458,M,1,FALSE,5648 FK 40
23,F,488,M,1,FALSE,3480 CT 74
23,F,724,M,1,FALSE,7162 IQ 68
23,F,537,M,1,FALSE,2815 BV 69
23,F,1070,M,1,FALSE,3949 FI 75
23,F,496,M,1,FALSE,9770 GP 35
23,F,870,M,1,FALSE,9996 JE 83
23,F,1380,M,1,FALSE,5791 ET 48
23,F,584,M,1,FALSE,7865 GC 30
23,F,436,M,1,FALSE,8512 WH 10
23,F,1232,M,1,FALSE,96 XL 26
23,F,873,M,1,FALSE,3389 RF 41
23,F,1396,M,1,FALSE,8833 UR 17
23,F,753,M,1,FALSE,2388 KL 55
23,F,575,M,1,FALSE,5192 RZ 32
23,F,191,M,1,FALSE,352 QD 46
23,F,1103,M,1,FALSE,5821 WB 89
23,F,420,M,1,FALSE,6508 KJ 53
23,F,472,M,1,FALSE,1380 XS 62
23,F,504,M,1,FALSE,2960 TI 41
23,F,464,M,1,FALSE,2268 FI 97
23,F,233,M,1,FALSE,5021 TN 41
23,F,1108,M,1,FALSE,8788 DF 29
23,F,740,M,1,FALSE,1 QZ 95
23,F,852,M,1,FALSE,3667 BQ 32
23,F,595,M,1,FALSE,2045 FX 75
23,F,186,M,1,FALSE,5328 QO 80
23,F,171,M,1,FALSE,509 JR 39
23,F,1370,M,1,FALSE,4297 LW 11
23,F,499,M,1,FALSE,5518 GU 85
23,F,555,M,1,FALSE,581 WM 40
23,F,414,M,1,FALSE,8146 RV 96
28,F,414,M,1,FALSE,1274 NF 84
28,F,248,M,1,FALSE,9827 BJ 80
28,F,208,M,1,FALSE,1398 KC 87
28,F,413,M,1,FALSE,8939 FL 40
28,F,1104,M,1,FALSE,8081 GJ 26
28,F,569,M,1,FALSE,354 HY 71
28,F,516,M,1,FALSE,6708 QJ 90
28,F,401,M,1,FALSE,5100 LK 64
28,F,521,M,1,FALSE,851 YO 16
28,F,594,M,1,FALSE,171 QF 22
28,F,960,M,1,FALSE,9373 ZE 86
28,F,471,M,1,FALSE,56 SM 54
28,F,451,M,1,FALSE,2802 ID 15
28,F,207,M,1,FALSE,4486 FW 35
28,F,746,M,1,FALSE,7005 FR 64
28,F,467,M,1,FALSE,339 EO 29
28,F,466,M,1,FALSE,2134 EV 61
28,F,432,M,1,FALSE,7306 RO 56
28,F,458,M,1,FALSE,7273 OJ 60
28,F,590,M,1,FALSE,7716 WE 27
28,F,227,M,1,FALSE,6949 OK 54
28,F,551,M,1,FALSE,8663 XT 41
28,F,430,M,1,FALSE,7343 KK 49
28,F,442,M,1,FALSE,4048 II 85
28,F,209,M,1,FALSE,4066 UA 40
28,F,846,M,1,FALSE,1729 BS 10
28,F,561,M,1,FALSE,8140 QV 49
28,F,168,M,1,FALSE,8318 FG 10
28,F,559,M,1,FALSE,2405 US 96
28,F,880,M,1,FALSE,1691 VQ 98
28,F,192,M,1,FALSE,4233 WQ 65
28,F,529,M,1,FALSE,9734 SD 50
28,F,802,M,1,FALSE,3051 WY 93
28,F,886,M,1,FALSE,8475 BQ 43
28,F,487,M,1,FALSE,3306 BQ 16
28,F,899,M,1,FALSE,944 EK 13
28,F,472,M,1,FALSE,128 CA 18
28,F,402,M,1,FALSE,6782 OI 65
28,F,592,M,1,FALSE,2261 NF 39
28,F,426,M,1,FALSE,9541 RM 32
28,F,424,M,1,FALSE,3812 AC 50
28,F,492,M,1,FALSE,6469 BI 65
28,F,527,M,1,FALSE,7482 QV 96
28,F,524,M,1,FALSE,8343 PE 52
28,F,522,M,1,FALSE,5313 PW 21
28,F,1167,M,1,FALSE,5206 GK 83
28,F,164,M,1,FALSE,2926 MN 78
28,F,1090,M,1,FALSE,6152 BI 69
28,F,509,M,1,FALSE,2357 QN 90
28,F,499,M,1,FALSE,3543 SO 12
28,F,534,M,1,FALSE,9200 TE 59
28,F,805,M,1,FALSE,1262 AC 12
28,F,154,M,1,FALSE,133 WO 22
28,F,783,M,1,FALSE,4749 JC 17
28,F,570,M,1,FALSE,3480 ST 59
28,F,1044,M,1,FALSE,4187 PC 85
28,F,568,M,1,FALSE,9550 PA 37
28,F,409,M,1,FALSE,6905 GE 35
28,F,491,M,1,FALSE,4417 LH 41
28,F,463,M,1,FALSE,5188 GQ 58
28,F,231,M,1,FALSE,9464 MJ 65
28,F,507,M,1,FALSE,8617 DT 21
28,F,229,M,1,FALSE,8913 AV 46
28,F,1235,M,1,FALSE,5399 AA 16
28,F,1249,M,1,FALSE,3153 WX 98
28,F,547,M,1,FALSE,2257 NW 49
28,F,429,M,1,FALSE,8391 IG 20
28,F,903,M,1,FALSE,6940 XQ 32
28,F,1003,M,1,FALSE,8156 DE 89
28,F,533,M,1,FALSE,689 ZQ 10
28,F,1021,M,1,FALSE,1124 WM 12
28,F,208,M,1,FALSE,1077 BB 80
28,F,1014,M,1,FALSE,8146 KK 77
28,F,244,M,1,FALSE,1808 CU 26
28,F,159,M,1,FALSE,1607 GN 13
28,F,725,M,1,FALSE,3859 TH 61
28,F,763,M,1,FALSE,8799 HF 49
28,F,507,M,1,FALSE,2741 DH 94
28,F,1027,M,1,FALSE,1271 QN 73
28,F,511,M,1,FALSE,6201 FB 52
28,F,213,M,1,FALSE,7623 FX 76
28,F,507,M,1,FALSE,3471 ZZ 34
28,F,538,M,1,FALSE,3765 MF 22
28,F,487,M,1,FALSE,2642 EU 10
28,F,592,M,1,FALSE,8413 DO 74
28,F,479,M,1,FALSE,777 AJ 23
28,F,555,M,1,FALSE,6935 HT 83
28,F,580,M,1,FALSE,5668 JQ 87
28,F,468,M,1,FALSE,7637 TU 87
28,F,423,M,1,FALSE,5362 UZ 76
28,F,1393,M,1,FALSE,849 WG 72
28,F,1025,M,1,FALSE,1148 YU 91
28,F,592,M,1,FALSE,6123 EC 82
28,F,230,M,1,FALSE,279 ZJ 65
28,F,517,M,1,FALSE,4945 JS 60
28,F,202,M,1,FALSE,295 VK 52
28,F,420,M,1,FALSE,5302 NT 17
28,F,543,M,1,FALSE,9511 CD 51
18,F,1131,M,1,FALSE,1942 WJ 72
18,F,1148,M,1,FALSE,9095 YK 86
18,F,583,M,1,FALSE,1820 AF 31
18,F,422,M,1,FALSE,6736 UG 51
18,F,564,M,1,FALSE,5135 ZB 25
18,F,229,M,1,FALSE,9804 AV 38
18,F,498,M,1,FALSE,9211 TO 76
18,F,167,M,1,FALSE,2628 NE 72
18,F,224,M,1,FALSE,7872 UE 70
18,F,790,M,1,FALSE,1827 AU 41
18,F,852,M,1,FALSE,5134 AT 30
18,F,430,M,1,FALSE,3171 CA 60
18,F,1057,M,1,FALSE,478 ZJ 90
18,F,213,M,1,FALSE,8962 UF 64
18,F,415,M,1,FALSE,1212 AZ 30
18,F,731,M,1,FALSE,5374 EL 70
18,F,461,M,1,FALSE,6449 QN 93
18,F,424,M,1,FALSE,4195 MO 91
18,F,573,M,1,FALSE,9006 JN 21
18,F,1178,M,1,FALSE,3002 FC 31
18,F,510,M,1,FALSE,8541 OU 49
